com.samsung.shealth.step_daily_trend,6123001,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
86d83019-d437-47bb-a600-c1227d654963.binning_data.json,2020-01-08 20:02:15.991,2020-01-08 20:02:15.991,com.sec.android.app.shealth,0,4005,6.9444427,3247.47,134.79999,lv82WtQZxZ,com.sec.android.app.shealth,86d83019-d437-47bb-a600-c1227d654963,1568937600000,
e5e70da5-ab61-406b-ab33-7bba24678c7a.binning_data.json,2020-01-08 20:02:16.031,2020-01-08 20:02:16.031,com.sec.android.app.shealth,0,2498,3.5555556,2029.81,86.09999,lv82WtQZxZ,com.sec.android.app.shealth,e5e70da5-ab61-406b-ab33-7bba24678c7a,1573948800000,
4d64267d-910a-41f2-93a5-9faa9d9d4969.binning_data.json,2020-01-08 20:02:16.014,2020-01-08 20:02:16.014,com.sec.android.app.shealth,0,3407,6.9444447,2825.22,122.33999,lv82WtQZxZ,com.sec.android.app.shealth,4d64267d-910a-41f2-93a5-9faa9d9d4969,1571788800000,
50488756-d165-4d69-a766-8a4cc9cd8625.binning_data.json,2020-01-08 20:02:15.996,2020-01-08 20:02:15.996,com.sec.android.app.shealth,0,4057,3.333333,3262.85,135.26999,lv82WtQZxZ,com.sec.android.app.shealth,50488756-d165-4d69-a766-8a4cc9cd8625,1569542400000,
e18905f6-d597-4f15-b5f6-087e0148be3d.binning_data.json,2020-01-08 20:02:16.009,2020-01-08 20:02:16.009,com.sec.android.app.shealth,0,8563,4.9796815,6561.1904,344.19992,lv82WtQZxZ,com.sec.android.app.shealth,e18905f6-d597-4f15-b5f6-087e0148be3d,1571184000000,
51332dee-b4b9-479b-b986-304c008da230.binning_data.json,2020-01-08 20:02:15.800,2020-01-08 20:02:15.800,com.sec.android.app.shealth,0,4043,5.150813,3338.73,199.11,lv82WtQZxZ,com.sec.android.app.shealth,51332dee-b4b9-479b-b986-304c008da230,1550188800000,
a895e2b2-2e01-4fac-a988-6af72cb359a5.binning_data.json,2020-01-08 20:02:16.035,2020-01-08 20:02:16.035,com.sec.android.app.shealth,0,2939,6.9444447,2369.79,133.28,lv82WtQZxZ,com.sec.android.app.shealth,a895e2b2-2e01-4fac-a988-6af72cb359a5,1574467200000,
446036e9-9030-48a8-a566-c09093eb2fb2.binning_data.json,2020-01-08 20:02:16.018,2020-01-08 20:02:16.018,com.sec.android.app.shealth,0,11487,3.1882148,8784.91,353.79984,lv82WtQZxZ,com.sec.android.app.shealth,446036e9-9030-48a8-a566-c09093eb2fb2,1572307200000,
6f7fb174-c255-4dfa-b8ad-4ec3a095cd45.binning_data.json,2020-01-08 20:02:16.039,2020-01-08 20:02:16.039,com.sec.android.app.shealth,0,3303,3.2613018,2661.93,110.20999,lv82WtQZxZ,com.sec.android.app.shealth,6f7fb174-c255-4dfa-b8ad-4ec3a095cd45,1574985600000,
2b0d4269-c96c-4f53-8f4b-4a89fa2e9036.binning_data.json,2020-01-08 20:02:16.013,2020-01-08 20:02:16.013,com.sec.android.app.shealth,0,11535,6.486428,8924.311,365.26993,lv82WtQZxZ,com.sec.android.app.shealth,2b0d4269-c96c-4f53-8f4b-4a89fa2e9036,1571702400000,
878bafa9-a90d-4900-98da-a6e6bc9720e6.binning_data.json,2020-01-08 20:02:15.808,2020-01-08 20:02:15.808,com.sec.android.app.shealth,0,7099,6.9444447,5534.74,309.15,lv82WtQZxZ,com.sec.android.app.shealth,878bafa9-a90d-4900-98da-a6e6bc9720e6,1550707200000,
a7dff016-9e7b-4c6a-8a5a-da8a3df5d1e9.binning_data.json,2020-01-08 20:02:16.043,2020-01-08 20:02:16.043,com.sec.android.app.shealth,0,8157,6.606239,6267.6504,338.03992,lv82WtQZxZ,com.sec.android.app.shealth,a7dff016-9e7b-4c6a-8a5a-da8a3df5d1e9,1575504000000,
f95c3adc-1681-421b-b5c2-409eaae3e79c.binning_data.json,2020-01-08 20:02:16.022,2020-01-08 20:02:16.022,com.sec.android.app.shealth,0,7571,3.4166667,5728.04,243.58995,lv82WtQZxZ,com.sec.android.app.shealth,f95c3adc-1681-421b-b5c2-409eaae3e79c,1572825600000,
4b708c40-1ee4-4eea-888c-2af3f238a74d.binning_data.json,2020-01-08 20:02:15.813,2020-01-08 20:02:15.813,com.sec.android.app.shealth,0,3298,6.9444447,2657.77,155.41,lv82WtQZxZ,com.sec.android.app.shealth,4b708c40-1ee4-4eea-888c-2af3f238a74d,1551225600000,
a559e4bc-b8a8-4960-a502-ba697a7f0a27.binning_data.json,2020-01-08 20:02:16.017,2020-01-08 20:02:16.017,com.sec.android.app.shealth,0,9186,3.0804596,6950.2905,372.13992,lv82WtQZxZ,com.sec.android.app.shealth,a559e4bc-b8a8-4960-a502-ba697a7f0a27,1572220800000,
18eddc90-f998-40ce-9d73-a5decc6b7a44.binning_data.json,2020-01-08 20:02:16.026,2020-01-08 20:02:16.026,com.sec.android.app.shealth,0,7891,6.9444447,6109.7104,252.90993,lv82WtQZxZ,com.sec.android.app.shealth,18eddc90-f998-40ce-9d73-a5decc6b7a44,1573344000000,
f40409e6-bf39-48e0-bcd4-a8a72256280d.binning_data.json,2020-01-08 20:02:16.000,2020-01-08 20:02:16.000,com.sec.android.app.shealth,0,8754,5.61111,6865.9697,280.20993,lv82WtQZxZ,com.sec.android.app.shealth,f40409e6-bf39-48e0-bcd4-a8a72256280d,1570060800000,
471cdd84-3446-44c1-ae17-19407079e5a7.binning_data.json,2020-01-08 20:02:15.996,2020-01-08 20:02:15.996,com.sec.android.app.shealth,0,6977,6.944445,5472.89,224.58994,lv82WtQZxZ,com.sec.android.app.shealth,471cdd84-3446-44c1-ae17-19407079e5a7,1569456000000,
45ac2aa1-ad8d-419f-8e50-32cd20d16293.binning_data.json,2020-01-08 20:02:16.031,2020-01-08 20:02:16.031,com.sec.android.app.shealth,0,1951,4.638889,1595.95,68.98999,lv82WtQZxZ,com.sec.android.app.shealth,45ac2aa1-ad8d-419f-8e50-32cd20d16293,1573862400000,
6bad1fa4-04a0-43a3-a68f-e30f77d363fb.binning_data.json,2020-01-08 20:02:16.022,2020-01-08 20:02:16.022,com.sec.android.app.shealth,0,11244,4.638889,8707.68,351.63992,lv82WtQZxZ,com.sec.android.app.shealth,6bad1fa4-04a0-43a3-a68f-e30f77d363fb,1572739200000,
e8568916-d69a-44fe-9053-f4c0163d6bcc.binning_data.json,2020-01-08 20:02:16.047,2020-01-08 20:02:16.047,com.sec.android.app.shealth,0,2569,4.5555553,2039.98,112.619995,lv82WtQZxZ,com.sec.android.app.shealth,e8568916-d69a-44fe-9053-f4c0163d6bcc,1576022400000,
beefd719-fa5b-465e-93a7-2e1558782b51.binning_data.json,2020-01-08 20:02:15.819,2020-01-08 20:02:15.819,com.sec.android.app.shealth,0,8559,6.944445,6718.97,384.03998,lv82WtQZxZ,com.sec.android.app.shealth,beefd719-fa5b-465e-93a7-2e1558782b51,1551744000000,
4fc9924f-ce26-4808-934c-a28b2d966d1e.binning_data.json,2020-01-08 20:02:16.000,2020-01-08 20:02:16.000,com.sec.android.app.shealth,0,2030,6.543831,1665.28,103.02,lv82WtQZxZ,com.sec.android.app.shealth,4fc9924f-ce26-4808-934c-a28b2d966d1e,1569974400000,
a841e4bb-6af7-40c2-9651-e245ddb114c9.binning_data.json,2020-01-08 20:02:16.035,2020-01-08 20:02:16.035,com.sec.android.app.shealth,0,2578,6.9444447,2102.27,113.70999,lv82WtQZxZ,com.sec.android.app.shealth,a841e4bb-6af7-40c2-9651-e245ddb114c9,1574380800000,
4d1c6f9c-d801-4e4f-9bad-18a4e9442bfd.binning_data.json,2020-01-08 20:02:16.004,2020-01-08 20:02:16.004,com.sec.android.app.shealth,0,6448,6.9444447,4966.86,272.68994,lv82WtQZxZ,com.sec.android.app.shealth,4d1c6f9c-d801-4e4f-9bad-18a4e9442bfd,1570579200000,
379e47a4-073f-40f5-b9a8-8ba12171295e.binning_data.json,2020-01-08 20:02:16.026,2020-01-08 20:02:16.026,com.sec.android.app.shealth,0,6792,4.700767,5485.73,224.63998,lv82WtQZxZ,com.sec.android.app.shealth,379e47a4-073f-40f5-b9a8-8ba12171295e,1573257600000,
f0db7981-d7d1-42e1-83b0-e6189800415c.binning_data.json,2020-01-08 20:02:16.039,2020-01-08 20:02:16.039,com.sec.android.app.shealth,0,7233,3.8333333,5662.97,233.92993,lv82WtQZxZ,com.sec.android.app.shealth,f0db7981-d7d1-42e1-83b0-e6189800415c,1574899200000,
44f74e9e-a422-4356-b666-70ec7c955257.binning_data.json,2020-01-08 20:02:16.053,2020-01-08 20:02:16.053,com.sec.android.app.shealth,0,9045,3.1111116,6931.48,289.3299,lv82WtQZxZ,com.sec.android.app.shealth,44f74e9e-a422-4356-b666-70ec7c955257,1576540800000,
3be437c6-2423-4b2e-a0b5-f3b8c1f8d82f.binning_data.json,2020-01-08 20:02:16.009,2020-01-08 20:02:16.009,com.sec.android.app.shealth,0,11018,3.8888886,8359.71,452.7199,lv82WtQZxZ,com.sec.android.app.shealth,3be437c6-2423-4b2e-a0b5-f3b8c1f8d82f,1571097600000,
944ec4fd-0ca5-4242-8e64-8d7fd15a88be.binning_data.json,2020-01-08 20:02:15.824,2020-01-08 20:02:15.824,com.sec.android.app.shealth,0,8222,6.9444447,6378.87,357.38998,lv82WtQZxZ,com.sec.android.app.shealth,944ec4fd-0ca5-4242-8e64-8d7fd15a88be,1552262400000,
298ffc6e-3f18-4519-a6e1-137d67df35d8.binning_data.json,2020-01-08 20:02:16.030,2020-01-08 20:02:16.030,com.sec.android.app.shealth,0,1773,6.9444447,1463.24,63.379997,lv82WtQZxZ,com.sec.android.app.shealth,298ffc6e-3f18-4519-a6e1-137d67df35d8,1573776000000,
e28dbb76-ff87-421b-8a0d-2349ba7e301f.binning_data.json,2020-01-08 20:02:16.057,2020-01-08 20:02:16.057,com.sec.android.app.shealth,0,1773,3.822162,1405.94,58.339993,lv82WtQZxZ,com.sec.android.app.shealth,e28dbb76-ff87-421b-8a0d-2349ba7e301f,1577059200000,
cec98172-8979-4bba-8f9d-5f8fa4808bd8.binning_data.json,2020-01-08 20:02:16.043,2020-01-08 20:02:16.043,com.sec.android.app.shealth,0,2338,6.9444447,1935.53,84.049995,lv82WtQZxZ,com.sec.android.app.shealth,cec98172-8979-4bba-8f9d-5f8fa4808bd8,1575417600000,
a9648765-9f3f-4b40-81f4-f85c60d7cd5a.binning_data.json,2020-01-08 20:02:16.013,2020-01-08 20:02:16.013,com.sec.android.app.shealth,0,9042,5.0833344,6941.8604,286.5299,lv82WtQZxZ,com.sec.android.app.shealth,a9648765-9f3f-4b40-81f4-f85c60d7cd5a,1571616000000,
c3efdcad-071c-4710-b35c-6d3ac37211dd.binning_data.json,2020-01-08 20:02:16.034,2020-01-08 20:02:16.034,com.sec.android.app.shealth,0,11180,3.9444444,8713.04,355.04993,lv82WtQZxZ,com.sec.android.app.shealth,c3efdcad-071c-4710-b35c-6d3ac37211dd,1574294400000,
d67e7010-1606-4c26-8871-5dcb98c2dc89.binning_data.json,2020-01-08 20:02:16.064,2020-01-08 20:02:16.064,com.sec.android.app.shealth,0,3684,4.070041,2974.35,125.05999,lv82WtQZxZ,com.sec.android.app.shealth,d67e7010-1606-4c26-8871-5dcb98c2dc89,1577577600000,
7c2618e8-4e57-4fe8-a93c-11e6bebc182d.binning_data.json,2020-01-08 20:02:15.830,2020-01-08 20:02:15.830,com.sec.android.app.shealth,0,5123,5.5277777,3958.61,227.12997,lv82WtQZxZ,com.sec.android.app.shealth,7c2618e8-4e57-4fe8-a93c-11e6bebc182d,1552780800000,
b84ead08-30ed-47cb-997e-5deebc9d753a.binning_data.json,2020-01-08 20:02:16.047,2020-01-08 20:02:16.047,com.sec.android.app.shealth,0,2651,2.8333333,2130.02,119.07,lv82WtQZxZ,com.sec.android.app.shealth,b84ead08-30ed-47cb-997e-5deebc9d753a,1575936000000,
a924b293-dea4-4955-9c05-7c64dd29017c.binning_data.json,2020-01-08 20:02:16.067,2020-01-08 20:02:16.067,com.sec.android.app.shealth,0,1258,3.4722214,1051.9701,44.819992,lv82WtQZxZ,com.sec.android.app.shealth,a924b293-dea4-4955-9c05-7c64dd29017c,1578096000000,
4708a115-41c6-4f92-ba4a-8aed2d408379.binning_data.json,2020-01-08 20:02:15.836,2020-01-08 20:02:15.836,com.sec.android.app.shealth,0,2988,6.303635,2422.59,141.32999,lv82WtQZxZ,com.sec.android.app.shealth,4708a115-41c6-4f92-ba4a-8aed2d408379,1553299200000,
cfb6b863-e9d0-4632-a33c-9bf968fae75c.binning_data.json,2020-01-08 20:02:16.004,2020-01-08 20:02:16.004,com.sec.android.app.shealth,0,11687,6.9444447,8880.561,477.9699,lv82WtQZxZ,com.sec.android.app.shealth,cfb6b863-e9d0-4632-a33c-9bf968fae75c,1570492800000,
c573d742-7709-49db-a08e-c157d3b2cdaf.binning_data.json,2020-01-08 20:02:16.052,2020-01-08 20:02:16.052,com.sec.android.app.shealth,0,2936,6.9444447,2339.38,99.47999,lv82WtQZxZ,com.sec.android.app.shealth,c573d742-7709-49db-a08e-c157d3b2cdaf,1576454400000,
ef32d9e1-e646-4e1e-9ac8-895fe3779c14.binning_data.json,2020-01-08 20:02:16.070,2020-01-08 20:02:16.070,com.sec.android.app.shealth,-2,8157,1.5186819,6416.2803,368.18997,VfS0qUERdZ,com.sec.android.app.shealth,ef32d9e1-e646-4e1e-9ac8-895fe3779c14,1548892800000,
5b238103-7813-442d-bd4e-947214335969.binning_data.json,2020-01-08 20:02:15.840,2020-01-08 20:02:15.840,com.sec.android.app.shealth,0,4083,3.6582751,3188.39,177.79999,lv82WtQZxZ,com.sec.android.app.shealth,5b238103-7813-442d-bd4e-947214335969,1553817600000,
1cd48907-c684-4e64-8df2-2a2ea883b764.binning_data.json,2020-01-08 20:02:16.073,2020-01-08 20:02:16.073,com.sec.android.app.shealth,-2,3021,1.648234,2476.62,149.87,VfS0qUERdZ,com.sec.android.app.shealth,1cd48907-c684-4e64-8df2-2a2ea883b764,1549411200000,
b72cdf1d-81e6-4dc7-82d2-3397de4d91f7.binning_data.json,2020-01-08 20:02:16.056,2020-01-08 20:02:16.056,com.sec.android.app.shealth,0,2733,5.61111,2242.1,96.56999,lv82WtQZxZ,com.sec.android.app.shealth,b72cdf1d-81e6-4dc7-82d2-3397de4d91f7,1576972800000,
85c21196-acf5-48e6-93f5-79d7fd79d0ee.binning_data.json,2020-01-08 20:02:16.008,2020-01-08 20:02:16.008,com.sec.android.app.shealth,0,9120,3.3365324,6886.571,374.87985,lv82WtQZxZ,com.sec.android.app.shealth,85c21196-acf5-48e6-93f5-79d7fd79d0ee,1571011200000,
90b98299-075a-4467-9e20-91a002b32090.binning_data.json,2020-01-08 20:02:16.076,2020-01-08 20:02:16.076,com.sec.android.app.shealth,-2,5792,1.4568262,4470.78,250.28998,VfS0qUERdZ,com.sec.android.app.shealth,90b98299-075a-4467-9e20-91a002b32090,1549929600000,
166fddd7-1011-44c9-bc62-ad8cb02f4be9.binning_data.json,2020-01-08 20:02:16.038,2020-01-08 20:02:16.038,com.sec.android.app.shealth,0,6066,6.9444447,4744.25,195.73993,lv82WtQZxZ,com.sec.android.app.shealth,166fddd7-1011-44c9-bc62-ad8cb02f4be9,1574812800000,
eab09d7f-e16f-454d-9c6b-10c7e2f25885.binning_data.json,2020-01-08 20:02:16.012,2020-01-08 20:02:16.012,com.sec.android.app.shealth,0,7254,4.326577,5624.1304,233.85994,lv82WtQZxZ,com.sec.android.app.shealth,eab09d7f-e16f-454d-9c6b-10c7e2f25885,1571529600000,
014a8e9d-2f98-47ca-91f2-9431f93813e7.binning_data.json,2020-01-08 20:02:16.064,2020-01-08 20:02:16.064,com.sec.android.app.shealth,0,1759,6.2904115,1444.64,62.28999,lv82WtQZxZ,com.sec.android.app.shealth,014a8e9d-2f98-47ca-91f2-9431f93813e7,1577491200000,
39fcd27b-5b2f-41f6-ac1e-ab0b6ed0c912.binning_data.json,2020-01-08 20:02:16.079,2020-01-08 20:02:16.079,com.sec.android.app.shealth,-2,8363,1.5234516,6542.86,360.84998,VfS0qUERdZ,com.sec.android.app.shealth,39fcd27b-5b2f-41f6-ac1e-ab0b6ed0c912,1550448000000,
bbddb741-7ddb-4d8e-bd51-da82da076228.binning_data.json,2020-01-08 20:02:16.016,2020-01-08 20:02:16.016,com.sec.android.app.shealth,0,2552,6.9444427,2056.3801,86.20999,lv82WtQZxZ,com.sec.android.app.shealth,bbddb741-7ddb-4d8e-bd51-da82da076228,1572048000000,
10685343-df95-4837-bcb9-b53eb9aff2f9.binning_data.json,2020-01-08 20:02:15.845,2020-01-08 20:02:15.845,com.sec.android.app.shealth,0,6905,6.9444447,5331.6,294.12,lv82WtQZxZ,com.sec.android.app.shealth,10685343-df95-4837-bcb9-b53eb9aff2f9,1554336000000,
4adfe3c6-c495-4f67-b42c-d86296968450.binning_data.json,2020-01-08 20:02:16.067,2020-01-08 20:02:16.067,com.sec.android.app.shealth,0,6039,6.9444447,4855.92,202.68999,lv82WtQZxZ,com.sec.android.app.shealth,4adfe3c6-c495-4f67-b42c-d86296968450,1578009600000,
192702e5-45e0-454d-96d7-765300d48b2c.binning_data.json,2020-01-08 20:02:16.020,2020-01-08 20:02:16.020,com.sec.android.app.shealth,0,4347,6.7309966,3511.71,145.79999,lv82WtQZxZ,com.sec.android.app.shealth,192702e5-45e0-454d-96d7-765300d48b2c,1572566400000,
907ff7a2-126c-49fc-8643-8569b5dfa194.binning_data.json,2020-01-08 20:02:15.850,2020-01-08 20:02:15.850,com.sec.android.app.shealth,0,2962,4.5555553,2319.52,133.68,lv82WtQZxZ,com.sec.android.app.shealth,907ff7a2-126c-49fc-8643-8569b5dfa194,1554854400000,
b6a96c86-32ac-4a1c-af96-cfb7c08b5caa.binning_data.json,2020-01-08 20:02:16.042,2020-01-08 20:02:16.042,com.sec.android.app.shealth,0,7310,6.9444447,5742.88,237.94994,lv82WtQZxZ,com.sec.android.app.shealth,b6a96c86-32ac-4a1c-af96-cfb7c08b5caa,1575331200000,
54ae4346-1ddf-4557-814a-8fb08c8718bf.binning_data.json,2020-01-08 20:02:16.083,2020-01-08 20:02:16.083,com.sec.android.app.shealth,-2,4652,1.4309025,3623.79,205.83998,VfS0qUERdZ,com.sec.android.app.shealth,54ae4346-1ddf-4557-814a-8fb08c8718bf,1550966400000,
69b45db5-d36d-43c3-b5ac-095560188457.binning_data.json,2020-01-08 20:02:16.024,2020-01-08 20:02:16.024,com.sec.android.app.shealth,0,9891,5.5277777,7742.41,319.35992,lv82WtQZxZ,com.sec.android.app.shealth,69b45db5-d36d-43c3-b5ac-095560188457,1573084800000,
27a3255e-6893-4340-a6e3-f20b81ddab18.binning_data.json,2020-01-08 20:02:16.070,2020-01-08 20:02:16.070,com.sec.android.app.shealth,-2,5569,1.5414006,4393.93,249.38998,VfS0qUERdZ,com.sec.android.app.shealth,27a3255e-6893-4340-a6e3-f20b81ddab18,1548806400000,
4e17837a-1e22-46c3-930d-2ec9b6b01a3c.binning_data.json,2020-01-08 20:02:15.855,2020-01-08 20:02:15.855,com.sec.android.app.shealth,0,5996,3.2777774,4714.0,269.86996,lv82WtQZxZ,com.sec.android.app.shealth,4e17837a-1e22-46c3-930d-2ec9b6b01a3c,1555372800000,
9fc2cdb0-19be-4955-b685-6ac288956918.binning_data.json,2020-01-08 20:02:16.046,2020-01-08 20:02:16.046,com.sec.android.app.shealth,0,8905,4.000001,6814.62,368.7899,lv82WtQZxZ,com.sec.android.app.shealth,9fc2cdb0-19be-4955-b685-6ac288956918,1575849600000,
de3a7afb-8327-40dd-a0c4-a989519a971d.binning_data.json,2020-01-08 20:02:16.086,2020-01-08 20:02:16.086,com.sec.android.app.shealth,-2,2042,1.6059303,1646.95,96.08,VfS0qUERdZ,com.sec.android.app.shealth,de3a7afb-8327-40dd-a0c4-a989519a971d,1551484800000,
3d59dc78-ee9a-4009-a22b-5a2dd916d113.binning_data.json,2020-01-08 20:02:15.861,2020-01-08 20:02:15.861,com.sec.android.app.shealth,0,2061,6.9444447,1620.9601,94.76999,lv82WtQZxZ,com.sec.android.app.shealth,3d59dc78-ee9a-4009-a22b-5a2dd916d113,1555891200000,
89716b9a-43ef-4ff7-85e1-d1c5bf21813f.binning_data.json,2020-01-08 20:02:16.017,2020-01-08 20:02:16.017,com.sec.android.app.shealth,0,5324,6.9444447,4167.3003,173.37996,lv82WtQZxZ,com.sec.android.app.shealth,89716b9a-43ef-4ff7-85e1-d1c5bf21813f,1572134400000,
b43c9141-70dc-4b99-9b88-f1058c21e8b6.binning_data.json,2020-01-08 20:02:16.028,2020-01-08 20:02:16.028,com.sec.android.app.shealth,0,5191,6.9444447,4086.06,174.78996,lv82WtQZxZ,com.sec.android.app.shealth,b43c9141-70dc-4b99-9b88-f1058c21e8b6,1573603200000,
264d2d23-5705-4f8b-ab10-fe717db57611.binning_data.json,2020-01-08 20:02:16.073,2020-01-08 20:02:16.073,com.sec.android.app.shealth,-2,2857,1.593681,2297.4001,135.70999,VfS0qUERdZ,com.sec.android.app.shealth,264d2d23-5705-4f8b-ab10-fe717db57611,1549324800000,
47ff636d-46e8-4da8-8aad-89c82b11a301.binning_data.json,2020-01-08 20:02:16.021,2020-01-08 20:02:16.021,com.sec.android.app.shealth,0,3476,5.412473,2784.42,114.77999,lv82WtQZxZ,com.sec.android.app.shealth,47ff636d-46e8-4da8-8aad-89c82b11a301,1572652800000,
247635e4-b720-4b84-905f-fbb3e1609848.binning_data.json,2020-01-08 20:02:16.033,2020-01-08 20:02:16.033,com.sec.android.app.shealth,0,9913,3.8622973,7648.48,315.1099,lv82WtQZxZ,com.sec.android.app.shealth,247635e4-b720-4b84-905f-fbb3e1609848,1574121600000,
a8432560-bbd8-49f2-98d0-8be4c6def8e6.binning_data.json,2020-01-08 20:02:16.089,2020-01-08 20:02:16.089,com.sec.android.app.shealth,-2,4576,1.5810676,3602.95,201.20999,VfS0qUERdZ,com.sec.android.app.shealth,a8432560-bbd8-49f2-98d0-8be4c6def8e6,1552003200000,
4a093f4b-da78-4ac3-a08a-e90f29c0dc5a.binning_data.json,2020-01-08 20:02:15.870,2020-01-08 20:02:15.870,com.sec.android.app.shealth,0,4736,6.9444447,3673.69,207.43999,lv82WtQZxZ,com.sec.android.app.shealth,4a093f4b-da78-4ac3-a08a-e90f29c0dc5a,1556409600000,
c00178c3-8231-4635-b899-9ecca87b09be.binning_data.json,2020-01-08 20:02:16.025,2020-01-08 20:02:16.025,com.sec.android.app.shealth,0,2329,4.583334,1909.72,83.939995,lv82WtQZxZ,com.sec.android.app.shealth,c00178c3-8231-4635-b899-9ecca87b09be,1573171200000,
6770f8f3-9e06-4a04-9c78-3e5276695018.binning_data.json,2020-01-08 20:02:16.052,2020-01-08 20:02:16.052,com.sec.android.app.shealth,0,5585,6.9444447,4293.56,210.34995,lv82WtQZxZ,com.sec.android.app.shealth,6770f8f3-9e06-4a04-9c78-3e5276695018,1576368000000,
7dcfe139-70b5-46ff-9dd9-5ba1686c951c.binning_data.json,2020-01-08 20:02:16.076,2020-01-08 20:02:16.076,com.sec.android.app.shealth,-2,5530,1.4554653,4281.77,241.88997,VfS0qUERdZ,com.sec.android.app.shealth,7dcfe139-70b5-46ff-9dd9-5ba1686c951c,1549843200000,
0ff86b00-9ece-4561-a474-caf68bdc0146.binning_data.json,2020-01-08 20:02:16.092,2020-01-08 20:02:16.092,com.sec.android.app.shealth,-2,6878,1.4410198,5350.75,307.61996,VfS0qUERdZ,com.sec.android.app.shealth,0ff86b00-9ece-4561-a474-caf68bdc0146,1552521600000,
0189b723-827a-4412-a095-1b38d5ee55ac.binning_data.json,2020-01-08 20:02:16.029,2020-01-08 20:02:16.029,com.sec.android.app.shealth,0,6483,6.9444447,5110.51,210.92996,lv82WtQZxZ,com.sec.android.app.shealth,0189b723-827a-4412-a095-1b38d5ee55ac,1573689600000,
c22fbe60-bb67-4180-b6a4-057567b571d5.binning_data.json,2020-01-08 20:02:15.874,2020-01-08 20:02:15.874,com.sec.android.app.shealth,0,5395,6.9444447,4407.07,259.81,lv82WtQZxZ,com.sec.android.app.shealth,c22fbe60-bb67-4180-b6a4-057567b571d5,1556928000000,
7547a28b-6575-4112-a906-d46c16eaf362.binning_data.json,2020-01-08 20:02:16.033,2020-01-08 20:02:16.033,com.sec.android.app.shealth,0,4888,3.3526332,3854.04,159.35997,lv82WtQZxZ,com.sec.android.app.shealth,7547a28b-6575-4112-a906-d46c16eaf362,1574208000000,
3a1103db-68cc-417b-84cd-40ac9871b76e.binning_data.json,2020-01-08 20:02:16.056,2020-01-08 20:02:16.056,com.sec.android.app.shealth,0,2953,3.8888886,2356.31,98.429985,lv82WtQZxZ,com.sec.android.app.shealth,3a1103db-68cc-417b-84cd-40ac9871b76e,1576886400000,
63900020-02c6-46a0-8f52-79847e00c92b.binning_data.json,2020-01-08 20:02:16.095,2020-01-08 20:02:16.095,com.sec.android.app.shealth,-2,3438,1.6067148,2738.46,156.48999,VfS0qUERdZ,com.sec.android.app.shealth,63900020-02c6-46a0-8f52-79847e00c92b,1553040000000,
8f385bfc-92ce-428e-81b2-b4aa4766e69c.binning_data.json,2020-01-08 20:02:16.079,2020-01-08 20:02:16.079,com.sec.android.app.shealth,-2,6021,1.4668555,4669.52,264.09,VfS0qUERdZ,com.sec.android.app.shealth,8f385bfc-92ce-428e-81b2-b4aa4766e69c,1550361600000,
336bd0f0-4725-481e-bf35-877af7c08ec5.binning_data.json,2020-01-08 20:02:15.878,2020-01-08 20:02:15.878,com.sec.android.app.shealth,0,6270,5.5277777,4858.3203,274.52997,lv82WtQZxZ,com.sec.android.app.shealth,336bd0f0-4725-481e-bf35-877af7c08ec5,1557446400000,
af1b8ff9-aa7c-4241-83e7-b14622ab1226.binning_data.json,2020-01-08 20:02:16.037,2020-01-08 20:02:16.037,com.sec.android.app.shealth,0,11296,5.61111,8725.16,354.69986,lv82WtQZxZ,com.sec.android.app.shealth,af1b8ff9-aa7c-4241-83e7-b14622ab1226,1574726400000,
df996ddc-a38a-455d-b87f-52cd81b0a089.binning_data.json,2020-01-08 20:02:16.082,2020-01-08 20:02:16.082,com.sec.android.app.shealth,-2,3343,1.5633682,2684.03,155.81999,VfS0qUERdZ,com.sec.android.app.shealth,df996ddc-a38a-455d-b87f-52cd81b0a089,1550880000000,
a23b479b-a536-46ba-b3dc-56c810f05672.binning_data.json,2020-01-08 20:02:16.042,2020-01-08 20:02:16.042,com.sec.android.app.shealth,0,7355,4.8333344,5763.28,235.47993,lv82WtQZxZ,com.sec.android.app.shealth,a23b479b-a536-46ba-b3dc-56c810f05672,1575244800000,
f5a82b08-5fbd-46db-9b20-45f7782ada53.binning_data.json,2020-01-08 20:02:16.099,2020-01-08 20:02:16.099,com.sec.android.app.shealth,-2,4452,1.4252989,3453.26,198.60997,VfS0qUERdZ,com.sec.android.app.shealth,f5a82b08-5fbd-46db-9b20-45f7782ada53,1553558400000,
c58770bf-21b5-4ea1-9d8b-a8a1f0e52fc9.binning_data.json,2020-01-08 20:02:16.061,2020-01-08 20:02:16.061,com.sec.android.app.shealth,0,2787,3.6944442,2237.8,93.899994,lv82WtQZxZ,com.sec.android.app.shealth,c58770bf-21b5-4ea1-9d8b-a8a1f0e52fc9,1577404800000,
432d0f46-c231-4266-9f73-d06468a5f0a1.binning_data.json,2020-01-08 20:02:16.037,2020-01-08 20:02:16.037,com.sec.android.app.shealth,0,5977,5.5277777,4571.1704,245.81992,lv82WtQZxZ,com.sec.android.app.shealth,432d0f46-c231-4266-9f73-d06468a5f0a1,1574640000000,
